Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
ENSG00000078081,1389.152469,2.569318151,0.27720564,9.268635927,1.89E-20,3.70E-19,2.569318151,5.935288474
ENSG00000078401,41.52892955,6.35705361,0.853962711,7.444181724,9.75E-14,1.07E-12,6.35705361,81.9716771
ENSG00000078403,282.6425496,-1.028905061,0.152187498,-6.760772547,1.37E-11,1.18E-10,1.028905061,-2.040475037
ENSG00000078804,735.3940703,2.390774951,0.23615889,10.12358649,4.34E-24,1.11E-22,2.390774951,5.244389911
ENSG00000079257,75.00771284,-1.191413635,0.331783931,-3.590932301,0.000329497,0.001002665,1.191413635,-2.283764098
ENSG00000079308,1257.766134,-2.589815633,0.192519583,-13.45221924,2.99E-41,2.23E-39,2.589815633,-6.020217598
ENSG00000079337,9.928487918,-1.681108988,0.58579729,-2.869779386,0.004107583,0.009773999,1.681108988,-3.206743561
ENSG00000079462,24.27240792,-1.089880825,0.276875037,-3.936363632,8.27E-05,0.000284164,1.089880825,-2.128564526
ENSG00000079482,25.57537508,-1.994087469,0.285840977,-6.976212752,3.03E-12,2.79E-11,1.994087469,-3.98364053
ENSG00000079616,69.54160409,-1.015471041,0.170163329,-5.967625629,2.41E-09,1.60E-08,1.015471041,-2.021562827
ENSG00000079739,46.36976641,-1.312956977,0.200893644,-6.535582478,6.34E-11,5.02E-10,1.312956977,-2.484502472
ENSG00000080371,2032.783507,1.041415972,0.102475893,10.16254594,2.91E-24,7.52E-23,1.041415972,2.058246784
ENSG00000080822,1033.149201,1.487626345,0.192745828,7.718072843,1.18E-14,1.41E-13,1.487626345,2.804272106
ENSG00000081041,3183.438338,4.727360591,0.692774739,6.823806241,8.87E-12,7.77E-11,4.727360591,26.48971819
ENSG00000081189,148.6569792,-1.726388434,0.19514832,-8.8465452,9.03E-19,1.52E-17,1.726388434,-3.308984272
ENSG00000081923,6.848538685,-2.453948866,0.677424109,-3.622470522,0.000291803,0.000896581,2.453948866,-5.479137718
ENSG00000082074,1398.526866,-1.394823688,0.596691752,-2.337595054,0.019408265,0.038256645,1.394823688,-2.629564141
ENSG00000082269,134.3136197,-1.061294598,0.154834624,-6.854375155,7.16E-12,6.34E-11,1.061294598,-2.086803269
ENSG00000082438,33.67914001,-2.23627611,0.464958043,-4.809629907,1.51E-06,6.91E-06,2.23627611,-4.711792837
ENSG00000082512,56.3161079,-1.598947085,0.226762031,-7.051211704,1.77E-12,1.68E-11,1.598947085,-3.029221523
ENSG00000082641,2404.261745,1.106223751,0.181388408,6.098646353,1.07E-09,7.36E-09,1.106223751,2.152814109
ENSG00000082781,169.3369367,-1.745070765,0.388298515,-4.494147406,6.98E-06,2.88E-05,1.745070765,-3.352112957
ENSG00000083457,341.1698814,-2.255145746,0.259501503,-8.690299371,3.61E-18,5.80E-17,2.255145746,-4.773825216
ENSG00000083799,1606.282048,1.025638832,0.125858151,8.149164931,3.66E-16,5.00E-15,1.025638832,2.035860674
ENSG00000084112,2358.766764,1.415456486,0.157600825,8.981275889,2.68E-19,4.73E-18,1.415456486,2.66744123
ENSG00000084764,63.39709278,2.428783804,0.250854756,9.682032125,3.59E-22,7.96E-21,2.428783804,5.384393333
ENSG00000084774,167.0516254,-1.331873509,0.186145016,-7.155031783,8.37E-13,8.26E-12,1.331873509,-2.517293629
ENSG00000085117,3843.528196,3.007848877,0.147276943,20.42308054,1.04E-92,4.48E-90,3.007848877,8.043642022
ENSG00000085265,3385.650768,-2.613891863,0.350479767,-7.458039252,8.78E-14,9.66E-13,2.613891863,-6.121528224
ENSG00000085511,429.5561868,1.643015216,0.15339258,10.71117792,9.02E-27,2.72E-25,1.643015216,3.123178911
ENSG00000085514,4205.55987,1.572236101,0.175271874,8.970270381,2.96E-19,5.22E-18,1.572236101,2.973652575
ENSG00000085662,1144.711379,1.623149716,0.202651597,8.009557989,1.15E-15,1.52E-14,1.623149716,3.080468358
ENSG00000085733,43.14612421,1.727494217,0.230208573,7.504039458,6.19E-14,6.94E-13,1.727494217,3.311521483
ENSG00000085831,13.57604574,4.044265445,1.0925363,3.701721805,0.000214141,0.000675872,4.044265445,16.49852843
ENSG00000085871,126.9199932,-2.081079239,0.188011012,-11.06892204,1.78E-28,6.08E-27,2.081079239,-4.231236244
ENSG00000086062,4600.560594,1.596495758,0.158881517,10.0483416,9.34E-24,2.34E-22,1.596495758,3.024078853
ENSG00000086065,1095.58583,1.064345426,0.171654679,6.200503418,5.63E-10,3.99E-09,1.064345426,2.091220844
ENSG00000086300,3454.334895,1.615705684,0.205825787,7.849870068,4.16E-15,5.19E-14,1.615705684,3.064614661
ENSG00000087074,3670.700356,1.632481247,0.181594836,8.989689805,2.48E-19,4.40E-18,1.632481247,3.100457786
ENSG00000087076,138.3590012,-1.092121532,0.428672959,-2.547680017,0.010844189,0.022967984,1.092121532,-2.131873053
ENSG00000087085,10.33654833,2.207536693,0.597138297,3.696860013,0.000218283,0.00068701,2.207536693,4.618859601
ENSG00000087245,213.8947024,-1.974689726,0.407615596,-4.844490119,1.27E-06,5.91E-06,1.974689726,-3.930437002
ENSG00000087253,929.8939222,-1.074754997,0.344879334,-3.116321829,0.001831223,0.00473394,1.074754997,-2.106364333
ENSG00000087301,189.5063129,-1.252975297,0.316617302,-3.957381005,7.58E-05,0.000262164,1.252975297,-2.383324339
ENSG00000087589,279.9307241,1.205061183,0.537039956,2.243894833,0.024839169,0.047415213,1.205061183,2.305470464
ENSG00000088367,33.00083178,-2.612215294,0.480142838,-5.440496215,5.31E-08,3.03E-07,2.612215294,-6.11441847
ENSG00000088826,139.9490545,2.013719398,0.464094095,4.339032579,1.43E-05,5.62E-05,2.013719398,4.038219686
ENSG00000088827,402.8859531,-2.706917056,0.912605867,-2.966140316,0.003015629,0.007423941,2.706917056,-6.529248975
ENSG00000088899,12.7042314,2.310772763,0.481937308,4.794758003,1.63E-06,7.41E-06,2.310772763,4.961487652
ENSG00000088992,28.15647388,-1.813922433,0.294232073,-6.164937809,7.05E-10,4.95E-09,1.813922433,-3.5159692
ENSG00000089006,662.0958922,-1.358270761,0.134110858,-10.12797014,4.15E-24,1.06E-22,1.358270761,-2.563776965
ENSG00000089057,1518.312315,-1.355360861,0.195969661,-6.916177002,4.64E-12,4.18E-11,1.355360861,-2.558611067
ENSG00000089060,696.1606402,-1.63180882,0.172796399,-9.443534873,3.60E-21,7.46E-20,1.63180882,-3.099013029
ENSG00000089127,1134.058814,-1.706713924,0.751063133,-2.272397417,0.023062518,0.044432848,1.706713924,-3.264164859
ENSG00000089220,700.2297899,-1.630909069,0.18409884,-8.858877497,8.08E-19,1.37E-17,1.630909069,-3.097080901
ENSG00000089248,952.884223,-1.319368167,0.187688006,-7.029581683,2.07E-12,1.94E-11,1.319368167,-2.495567917
ENSG00000089351,3187.875363,3.772311336,0.180189479,20.93524746,2.56E-97,1.14E-94,3.772311336,13.66403183
ENSG00000089820,187.5121636,-1.354356927,0.220908654,-6.130845964,8.74E-10,6.08E-09,1.354356927,-2.556831217
ENSG00000090013,1154.661087,-1.387749743,0.19755865,-7.024494983,2.15E-12,2.00E-11,1.387749743,-2.616702198
ENSG00000090238,170.4768198,-1.029686747,0.28024293,-3.674264852,0.000238535,0.000746066,1.029686747,-2.041580914
ENSG00000090339,5054.713956,3.069292731,0.230780401,13.29962472,2.33E-40,1.63E-38,3.069292731,8.393617559
ENSG00000090376,3867.976229,2.162915366,0.167268912,12.9307672,3.02E-38,1.90E-36,2.162915366,4.478188841
ENSG00000090382,71374.81515,-1.276048408,0.379416706,-3.363184563,0.000770488,0.00216746,1.276048408,-2.421747425
ENSG00000090447,22.77913802,-2.841665411,0.337039253,-8.431259513,3.42E-17,5.10E-16,2.841665411,-7.168470895
ENSG00000090659,594.0363506,2.195903027,0.371222106,5.915334764,3.31E-09,2.18E-08,2.195903027,4.58176361
ENSG00000091073,449.441747,1.600692184,0.198828188,8.05063006,8.24E-16,1.10E-14,1.600692184,3.032887919
ENSG00000091140,2069.289577,1.740795298,0.127338369,13.67062667,1.52E-42,1.17E-40,1.740795298,3.342193584
ENSG00000091181,9.60215468,-1.123258326,0.48886416,-2.297690071,0.021579435,0.041979017,1.123258326,-2.178384052
ENSG00000091409,396.9549311,-1.858914167,0.38018882,-4.88944984,1.01E-06,4.78E-06,1.858914167,-3.6273455
ENSG00000091436,1569.385483,1.186694238,0.164699098,7.205226114,5.79E-13,5.81E-12,1.186694238,2.276305572
ENSG00000091592,81.6053298,-1.459657673,0.207014414,-7.05099537,1.78E-12,1.68E-11,1.459657673,-2.750430928
ENSG00000091972,24.66668205,2.632259228,0.529803092,4.968372714,6.75E-07,3.28E-06,2.632259228,6.199961376
ENSG00000092068,500.431895,-3.617382633,0.456339362,-7.926957298,2.25E-15,2.89E-14,3.617382633,-12.27271583
ENSG00000092445,9.724419554,1.897398949,0.551041123,3.443298276,0.000574665,0.001659285,1.897398949,3.725409325
ENSG00000092621,115.4106536,-2.577952757,0.213229064,-12.09006274,1.19E-33,5.67E-32,2.577952757,-5.970918005
ENSG00000092871,908.4124699,1.190009725,0.164497331,7.234219066,4.68E-13,4.74E-12,1.190009725,2.281542812
ENSG00000093072,7878.113457,-2.774784924,0.40770161,-6.805920943,1.00E-11,8.74E-11,2.774784924,-6.843739871
ENSG00000093134,55.31318237,5.094359821,0.520903872,9.779846323,1.37E-22,3.16E-21,5.094359821,34.1629303
ENSG00000093167,626.322139,1.164503589,0.098504878,11.82178604,3.01E-32,1.29E-30,1.164503589,2.241560734
ENSG00000093217,18.85454611,-1.573203029,0.29122634,-5.401994298,6.59E-08,3.72E-07,1.573203029,-2.975646254
ENSG00000095002,142.9525322,-1.467414165,0.204792847,-7.165358486,7.76E-13,7.68E-12,1.467414165,-2.765258143
ENSG00000095209,1255.561069,1.250185715,0.221368941,5.647520863,1.63E-08,9.85E-08,1.250185715,2.378720417
ENSG00000095370,79.93869352,-1.779932962,0.221779435,-8.025689859,1.01E-15,1.34E-14,1.779932962,-3.434102168
ENSG00000095383,937.1921141,-1.026134251,0.191716469,-5.352353175,8.68E-08,4.84E-07,1.026134251,-2.036559904
ENSG00000095585,89.19723441,-2.288723118,0.453552193,-5.04621773,4.51E-07,2.24E-06,2.288723118,-4.88623455
ENSG00000095794,253.5067251,1.115322211,0.173181227,6.440202731,1.19E-10,9.16E-10,1.115322211,2.166433888
ENSG00000095951,942.8960656,1.267358567,0.195296867,6.489395278,8.62E-11,6.73E-10,1.267358567,2.407204263
ENSG00000095970,502.1599695,-6.127930533,0.348329303,-17.59234863,2.82E-69,5.56E-67,6.127930533,-69.93440782
ENSG00000096060,1994.445424,1.269967896,0.170337143,7.455613453,8.95E-14,9.82E-13,1.269967896,2.411561991
ENSG00000096092,8.299508908,-1.014405387,0.453543727,-2.236620919,0.025311127,0.048193731,1.014405387,-2.020070141
ENSG00000099139,81.07288066,1.340030735,0.23170243,5.783412525,7.32E-09,4.62E-08,1.340030735,2.53156712
ENSG00000099194,1106.198293,-2.082067724,0.234427519,-8.881498767,6.60E-19,1.13E-17,2.082067724,-4.234136338
ENSG00000099204,128.3139209,1.551197004,0.533303683,2.908656088,0.003629859,0.008758565,1.551197004,2.930601903
ENSG00000099250,4906.409282,1.450232698,0.190332125,7.619484617,2.55E-14,2.97E-13,1.450232698,2.732521217
ENSG00000099284,68.41753087,-1.969504067,0.298938799,-6.588318664,4.45E-11,3.60E-10,1.969504067,-3.916334701
ENSG00000099330,28.0470298,-1.111437624,0.285296006,-3.895734954,9.79E-05,0.000331932,1.111437624,-2.160608415
ENSG00000099377,677.1910111,-1.999142686,0.267417003,-7.475750103,7.68E-14,8.49E-13,1.999142686,-3.997623728
ENSG00000099810,135.9669651,-1.568646548,0.160519608,-9.772304902,1.48E-22,3.38E-21,1.568646548,-2.966263062
ENSG00000099814,22.602,1.239584566,0.512611051,2.41817761,0.015598461,0.031564377,1.239584566,2.361305271
ENSG00000099889,7.232360638,-1.705156039,0.478019313,-3.567127925,0.000360915,0.001090271,1.705156039,-3.260641975
ENSG00000099954,8.936037583,-1.832372773,0.648534298,-2.825406117,0.004722072,0.01108018,1.832372773,-3.561222987
ENSG00000099985,210.2761033,4.923351109,0.697541825,7.058144667,1.69E-12,1.60E-11,4.923351109,30.34424687
ENSG00000099998,37.62138482,6.711697388,0.913180316,7.34980515,1.98E-13,2.11E-12,6.711697388,104.8147096
ENSG00000100024,95.81825629,5.639345444,0.554962611,10.16166735,2.94E-24,7.57E-23,5.639345444,49.8439136
ENSG00000100031,133.3714991,1.487331356,0.173469556,8.574019481,9.99E-18,1.55E-16,1.487331356,2.803698774
ENSG00000100060,266.0402781,-2.497076922,0.162725492,-15.34533337,3.81E-53,4.62E-51,2.497076922,-5.645404368
ENSG00000100079,106.1017963,-1.277180509,0.356298159,-3.58458352,0.000337617,0.001025297,1.277180509,-2.423648548
ENSG00000100100,151.8425726,-2.993948153,0.284228193,-10.53360723,6.05E-26,1.73E-24,2.993948153,-7.966511723
ENSG00000100139,743.5363202,1.437681845,0.213604828,6.730568117,1.69E-11,1.44E-10,1.437681845,2.708852511
ENSG00000100234,494.1756355,-3.617136254,0.330792791,-10.93474935,7.86E-28,2.56E-26,3.617136254,-12.27062011
ENSG00000100271,13.69489268,-1.443774402,0.375932418,-3.840515829,0.000122776,0.000408778,1.443774402,-2.720316288
ENSG00000100307,66.31415555,-1.299477696,0.24076844,-5.397209424,6.77E-08,3.82E-07,1.299477696,-2.461397557
ENSG00000100321,18.97311729,-2.567452724,0.385563932,-6.658954619,2.76E-11,2.29E-10,2.567452724,-5.927619014
ENSG00000100350,70.9225264,-2.49503229,0.209764559,-11.89444157,1.26E-32,5.53E-31,2.49503229,-5.637409195
ENSG00000100364,7923.012815,-1.291332096,0.120550983,-10.71191679,8.95E-27,2.70E-25,1.291332096,-2.44753942
ENSG00000100368,2295.708594,1.394024785,0.213151258,6.540072983,6.15E-11,4.89E-10,1.394024785,2.628108403
ENSG00000100418,821.3885462,1.951143372,0.136342485,14.31060443,1.88E-46,1.72E-44,1.951143372,3.866808644
ENSG00000100453,76.95431846,2.238158426,0.575015733,3.892342933,9.93E-05,0.000335851,2.238158426,4.71794443
ENSG00000100523,548.1654984,-1.827118322,0.322744243,-5.661195703,1.50E-08,9.13E-08,1.827118322,-3.548276219
ENSG00000100526,25.11284583,2.540324667,0.386912338,6.56563366,5.18E-11,4.15E-10,2.540324667,5.817199035
ENSG00000100567,2039.394954,1.073453034,0.138558554,7.747288089,9.39E-15,1.13E-13,1.073453034,2.104464297
ENSG00000100600,9289.891755,-3.502177099,0.300938375,-11.63752244,2.66E-31,1.08E-29,3.502177099,-11.33079434
ENSG00000100628,11.27121998,1.663529226,0.505074046,3.293634346,0.000989011,0.00271673,1.663529226,3.167905337
ENSG00000100644,10187.12304,2.613130372,0.20448299,12.77920656,2.14E-37,1.24E-35,2.613130372,6.118297978
ENSG00000100647,5868.695643,1.434070271,0.127185197,11.27544954,1.73E-29,6.34E-28,1.434070271,2.702079779
ENSG00000100731,1413.389978,1.083848606,0.183728718,5.899179069,3.65E-09,2.39E-08,1.083848606,2.11968312
ENSG00000100767,124.012447,2.611978721,0.451323158,5.787380228,7.15E-09,4.52E-08,2.611978721,6.113415911
ENSG00000100802,37.60382886,-1.173555463,0.269439429,-4.355544647,1.33E-05,5.24E-05,1.173555463,-2.25566913
ENSG00000100823,413.1804626,-1.337806229,0.190371414,-7.027348279,2.10E-12,1.97E-11,1.337806229,-2.527666679
ENSG00000100902,266.7575369,1.556480555,0.176181555,8.834526135,1.01E-18,1.68E-17,1.556480555,2.941354261
ENSG00000100906,10882.09442,3.009171415,0.12162748,24.74088436,3.89E-135,2.75E-132,3.009171415,8.051019121
ENSG00000100985,26599.12753,3.506213753,0.357743955,9.800902851,1.12E-22,2.59E-21,3.506213753,11.36254224
ENSG00000100997,2503.688937,-1.207111483,0.225609171,-5.350453968,8.77E-08,4.88E-07,1.207111483,-2.308749235
ENSG00000101000,155.7354503,4.568952837,0.361545568,12.63728074,1.32E-36,7.39E-35,4.568952837,23.735143
ENSG00000101003,27.62873958,-1.558938541,0.255631257,-6.098387812,1.07E-09,7.37E-09,1.558938541,-2.946369854
ENSG00000101017,1396.653875,3.418474067,0.275153115,12.4238974,1.94E-35,1.02E-33,3.418474067,10.69210545
ENSG00000101057,9.180071409,2.954394029,0.530289916,5.571280805,2.53E-08,1.49E-07,2.954394029,7.751062196
ENSG00000101166,1032.214645,1.009723798,0.078858719,12.80421251,1.55E-37,9.15E-36,1.009723798,2.013525577
ENSG00000101187,389.6500163,3.858702925,0.401613042,9.608011987,7.40E-22,1.61E-20,3.858702925,14.50725767
ENSG00000101188,12.32256581,2.482754283,0.615851903,4.031414489,5.54E-05,0.000196681,2.482754283,5.589635791
ENSG00000101194,99.05666954,-1.41444665,0.393821371,-3.591594447,0.000328661,0.001000627,1.41444665,-2.665574769
ENSG00000101220,69.78963498,-2.312206203,0.264674896,-8.736023849,2.41E-18,3.92E-17,2.312206203,-4.96641976
ENSG00000101224,257.5936599,-1.17017543,0.174160107,-6.718963654,1.83E-11,1.55E-10,1.17017543,-2.250390598
ENSG00000101255,119.7863146,1.252112255,0.398553811,3.141639147,0.00168005,0.004388418,1.252112255,2.381899026
ENSG00000101307,485.6457527,-1.341492286,0.231864674,-5.785669119,7.22E-09,4.56E-08,1.341492286,-2.534133073
ENSG00000101331,48.44201935,9.071335373,1.006256081,9.0149372,1.97E-19,3.53E-18,9.071335373,537.952646
ENSG00000101336,7356.662495,2.125523216,0.155186111,13.69660728,1.06E-42,8.25E-41,2.125523216,4.363613177
ENSG00000101337,808.5907237,1.027060416,0.136290818,7.53580052,4.85E-14,5.49E-13,1.027060416,2.037867731
ENSG00000101347,5992.799131,-1.354773841,0.268482122,-5.046048629,4.51E-07,2.25E-06,1.354773841,-2.557570203
ENSG00000101350,370.4111391,1.111936881,0.147206698,7.553575294,4.23E-14,4.82E-13,1.111936881,2.161356241
ENSG00000101384,416.9894278,2.114655373,0.332692899,6.356178272,2.07E-10,1.55E-09,2.114655373,4.330865513
ENSG00000101417,25.38650252,-1.779095264,0.36910692,-4.819999749,1.44E-06,6.60E-06,1.779095264,-3.432108743
ENSG00000101439,2397.107842,-2.038627548,0.147230823,-13.8464725,1.34E-43,1.10E-41,2.038627548,-4.108544941
ENSG00000101444,627.8739583,-1.404065423,0.106191314,-13.22203638,6.55E-40,4.47E-38,1.404065423,-2.646462889
ENSG00000101460,142.0000577,4.198284623,0.474153202,8.854278745,8.42E-19,1.43E-17,4.198284623,18.35733366
ENSG00000101546,29.4987028,-1.143935987,0.366103665,-3.124623149,0.00178033,0.004616267,1.143935987,-2.209830917
ENSG00000101695,113.3877388,-3.071882168,0.320017723,-9.599100135,8.06E-22,1.74E-20,3.071882168,-8.408696463
ENSG00000101888,471.04523,1.168094103,0.122500061,9.535457289,1.49E-21,3.15E-20,1.168094103,2.247146376
ENSG00000101911,205.3007199,-1.427391113,0.1266277,-11.27234497,1.80E-29,6.55E-28,1.427391113,-2.689599037
ENSG00000101974,460.2026539,1.000910371,0.142526749,7.022614191,2.18E-12,2.02E-11,1.000910371,2.00126244
ENSG00000102007,1535.221116,1.240698539,0.132152826,9.388361778,6.09E-21,1.24E-19,1.240698539,2.363129251
ENSG00000102096,891.4642963,2.852734732,0.183339471,15.55985037,1.36E-54,1.75E-52,2.852734732,7.223683743
ENSG00000102445,278.3656736,3.357390971,0.249854217,13.43739966,3.65E-41,2.71E-39,3.357390971,10.24885596
ENSG00000102471,23.12645405,1.890745205,0.408070921,4.633374028,3.60E-06,1.55E-05,1.890745205,3.70826721
ENSG00000102575,14534.01589,-2.762530904,0.228218033,-12.10478801,9.96E-34,4.75E-32,2.762530904,-6.785856416
ENSG00000102580,8276.025187,1.109451387,0.155865131,7.118021697,1.09E-12,1.07E-11,1.109451387,2.157635833
ENSG00000102755,1026.007067,6.950944831,0.492340273,14.11817235,2.94E-45,2.61E-43,6.950944831,123.7208492
ENSG00000102763,253.901788,1.539608716,0.42120326,3.655263056,0.000256918,0.000796931,1.539608716,2.907156456
ENSG00000102780,946.7883226,1.634855373,0.218636011,7.477521056,7.57E-14,8.39E-13,1.634855373,3.105564157
ENSG00000102794,1514.611388,3.775287362,0.596041312,6.333935731,2.39E-10,1.78E-09,3.775287362,13.69224742
ENSG00000102804,1757.439553,3.038769413,0.253296393,11.99689178,3.69E-33,1.68E-31,3.038769413,8.217897939
ENSG00000102897,272.5711402,1.117778286,0.147885266,7.558415518,4.08E-14,4.66E-13,1.117778286,2.170125213
ENSG00000102908,807.1130213,1.408273471,0.278594081,5.054929618,4.31E-07,2.15E-06,1.408273471,2.654193351
ENSG00000102921,2672.217019,1.592672224,0.175135161,9.093960427,9.55E-20,1.76E-18,1.592672224,3.016074831
ENSG00000102962,2852.107593,4.135862957,0.453349469,9.122902399,7.31E-20,1.36E-18,4.135862957,17.57999746
ENSG00000102970,13.5919512,6.735181067,1.198659475,5.618927816,1.92E-08,1.15E-07,6.735181067,106.534808
ENSG00000103066,409.3693908,-2.037325284,0.221923769,-9.180293257,4.30E-20,8.18E-19,2.037325284,-4.104837995
ENSG00000103202,51.33755877,-1.532090037,0.238024325,-6.436695242,1.22E-10,9.36E-10,1.532090037,-2.892045073
ENSG00000103222,2982.651763,1.644236851,0.158640774,10.36452868,3.60E-25,9.83E-24,1.644236851,3.125824653
ENSG00000103253,30.68343615,-3.483769398,0.418344375,-8.327515816,8.26E-17,1.19E-15,3.483769398,-11.18714035
ENSG00000103254,55.59566882,-1.167168825,0.217844002,-5.357819434,8.42E-08,4.70E-07,1.167168825,-2.245705623
ENSG00000103257,3105.629949,1.071266184,0.228775229,4.682614406,2.83E-06,1.24E-05,1.071266184,2.101276748
ENSG00000103260,8.409834887,-2.277194896,0.559345562,-4.071177196,4.68E-05,0.000168473,2.277194896,-4.847345434
ENSG00000103335,481.4019986,-1.711716784,0.269197784,-6.35858424,2.04E-10,1.52E-09,1.711716784,-3.275503712
ENSG00000103365,1151.998252,-2.310317411,0.140764361,-16.41265874,1.55E-60,2.67E-58,2.310317411,-4.959921925
ENSG00000103489,1095.003979,-1.62527139,0.16728304,-9.715697385,2.58E-22,5.80E-21,1.62527139,-3.085001927
ENSG00000103490,133.9240283,-1.661995019,0.206121027,-8.063199774,7.43E-16,9.98E-15,1.661995019,-3.164538279
ENSG00000103495,969.1939561,-1.249993776,0.089817519,-13.91703746,4.99E-44,4.23E-42,1.249993776,-2.378403969
